"","id","rank","workers","company","url","state_l","state_s","city","metro","growth","revenue","industry","yrs_on_list"
"4477",1690,4477,60,"XCEL Solutions","xcel-solutions","New Jersey","NJ","Matawan","New York City",59,5334507,"Software",3
"4478",19083,4478,19,"Adventure Life","adventure-life","Montana","MT","Missoula","Missoula MT",59,12832460,"Travel & Hospitality",3
"4479",5288,4479,70,"NineSigma","ninesigma","Ohio","OH","Cleveland","Cleveland",59,13259000,"Business Products & Services",3
"4480",24496,4480,49,"Cruise Planners","cruise-planners","Florida","FL","Coral Springs","Miami",58,32590156,"Travel & Hospitality",2
"4481",24214,4481,22,"Self Edge","self-edge","California","CA","Millbrae","San Francisco",58,2992674,"Retail",2
"4482",17271,4482,17,"Provideo Management","provideo-management","Virginia","VA","Ashburn","Washington DC",58,9010013,"Government Services",3
"4483",1260,4483,32,"Transnational Foods","transnational-foods","Florida","FL","Miami","Miami",58,81385135,"Food & Beverage",7
"4484",24795,4484,9,"Swarm Interactive","swarm-interactive","North Carolina","NC","Chapel Hill","Durham NC",58,2044293,"Health",1
"4485",24237,4485,15,"Faith Direct","faith-direct","Virginia","VA","Alexandria","Washington DC",58,2587344,"Financial Services",2
"4486",26539,4486,24,"The Service Professor","the-service-professor","Michigan","MI","Grand Rapids","Grand Rapids-Wyoming MI",58,3182352,"Consumer Products & Services",1
"4487",4793,4487,23,"ShuBee","shubee","Georgia","GA","Macon","Macon GA",58,5845561,"Business Products & Services",5
"4488",25184,4488,12,"TENS Rx","tens-rx","Texas","TX","Montgomery","",58,2145539,"Health",1
"4489",2198,4489,26,"Infinity Network Solutions","infinity-network-solutions","Georgia","GA","Macon","Macon GA",58,5734863,"IT Services",4
"4490",25031,4490,26,"AIS Engineering","ais-engineering","Maryland","MD","Silver Spring","Washington DC",58,19352155,"Telecommunications",1
"4491",3096,4491,45,"Sunshine Rentals","sunshine-rentals","California","CA","Vista","San Diego",58,2453294,"Travel & Hospitality",4
"4492",25391,4492,15,"Metal Roofs of Texas","metal-roofs-of-texas","Texas","TX","Fort Worth","Dallas",58,5769000,"Construction",1
"4493",19969,4493,14,"SignTalk","signtalk","New York","NY","Brooklyn","New York City",58,6471000,"Business Products & Services",3
"4494",26226,4494,5,"Coakley Realty","coakley-realty","Maryland","MD","Rockville","Washington DC",58,2367687,"Real Estate",1
"4495",26269,4495,100,"IPMG","ipmg","Illinois","IL","St. Charles","Chicago",58,17010859,"Insurance",1
"4496",25597,4496,50,"BESLER Consulting","besler-consulting","New Jersey","NJ","Princeton","Trenton-Ewing NJ",58,12449559,"Health",1
"4497",19019,4497,993,"Cottonwood Financial","cottonwood-financial","Texas","TX","Irving","Dallas",58,220868893,"Financial Services",4
"4498",3266,4498,239,"NovaCopy","novacopy","Tennessee","TN","Nashville","Nashville",58,49945066,"Business Products & Services",8
"4499",24203,4499,27,"GraduationSource","graduationsource","New York","NY","Port Chester","New York City",58,6231097,"Education",2
"4500",24060,4500,49,"IC Realtime","ic-realtime","Florida","FL","Pompano Beach","Miami",58,18862719,"Security",2
"4501",3912,4501,32,"Cvision Technologies","cvision-technologies","New York","NY","Forest Hills","New York City",58,5343260,"Software",6
"4502",3983,4502,196,"Dataprise","dataprise","Maryland","MD","Rockville","Washington DC",58,27251806,"IT Services",9
"4503",20878,4503,157,"EMKAY","emkay","Illinois","IL","Itasca","Chicago",58,543280788,"Logistics & Transportation",3
"4504",19573,4504,60,"ARRYVE","arryve","Washington","WA","Bellevue","Seattle",57,13005896,"Business Products & Services",4
"4505",24047,4505,11,"ON Search Partners","on-search-partners","Ohio","OH","Solon","Cleveland",57,9028901,"Human Resources",2
"4506",24927,4506,20,"Zuri Group","zuri-group","Oregon","OR","Bend","Prineville OR",57,2381000,"IT Services",1
"4507",26533,4507,23689,"AtWork Group","atwork-group","Tennessee","TN","Knoxville","Knoxville TN",57,132359522,"Human Resources",1
"4508",3309,4508,87,"Rand Engineering & Architecture","rand-engineering-architecture","New York","NY","New York","New York City",57,10681860,"Engineering",5
"4509",24563,4509,73,"Blackpoint IT Services","blackpoint-it-services","Washington","WA","Seattle","Seattle",57,14341750,"IT Services",2
"4510",26136,4510,31,"OptionsAnimal","optionsanimal","Utah","UT","Lehi","Provo-Orem UT",57,4483411,"Education",1
"4511",22419,4511,20,"LISS Consulting","liss-consulting","New York","NY","Lake Success","New York City",57,2469793,"IT Services",3
"4512",1268,4512,80,"Amadeus Consulting","amadeus-consulting","Colorado","CO","Boulder","Boulder CO",57,9550000,"Software",8
"4513",25088,4513,16,"EnableSoft","enablesoft","Florida","FL","Orlando","Orlando FL",57,2721632,"Software",1
"4514",26162,4514,150,"Centric Business Systems","centric-business-systems","Maryland","MD","Owings Mills","Baltimore",57,36905939,"Business Products & Services",1
"4515",2862,4515,150,"2020 Exhibits","2020-exhibits","Texas","TX","Houston","Houston",57,26029948,"Advertising & Marketing",4
"4516",22633,4516,45,"Hirewell","hirewell","Illinois","IL","Chicago","Chicago",57,5599000,"Human Resources",3
"4517",24810,4517,225,"Logistics Systems","logistics-systems","District of Columbia","DC","Washington","Washington DC",57,24897000,"Government Services",1
"4518",26114,4518,83,"SEARCH","search","Florida","FL","Newberry","Gainesville FL",57,10330586,"Government Services",1
"4519",3593,4519,30,"Popcorn Palace","popcorn-palace","Illinois","IL","Burr Ridge","Chicago",57,7297878,"Food & Beverage",8
"4520",746,4520,25,"Antennas Direct","antennas-direct","Missouri","MO","Ellisville","St. Louis MO-IL",57,12802855,"Consumer Products & Services",7
"4521",18364,4521,55,"SmartLinx Solutions","smartlinx-solutions","New Jersey","NJ","Manalapan","",57,6208000,"Software",4
"4522",25649,4522,0,"General Networks","general-networks","California","CA","Glendale","Los Angeles",57,12079727,"IT Services",1
"4523",4715,4523,6,"Benchmark Hospitality International","benchmark-hospitality-international","Texas","TX","The Woodlands","Houston",57,541698905,"Travel & Hospitality",5
"4524",3247,4524,91,"Next Generation Wireless","next-generation-wireless","Iowa","IA","Cedar Falls","Waterloo-Cedar Falls IA",57,24497596,"Telecommunications",7
"4525",17720,4525,15,"Inmod","inmod","New Jersey","NJ","Fairfield","New York City",57,6970314,"Retail",3
"4526",988,4526,120,"Underground Printing","underground-printing","Michigan","MI","Ann Arbor","Ann Arbor MI",57,13757271,"Consumer Products & Services",7
"4527",24785,4527,35,"KDC Bindery Services","kdc-bindery-services","Arizona","AZ","Tempe","Phoenix",57,2141915,"Manufacturing",1
"4528",336,4528,108,"Nitel","nitel","Illinois","IL","Chicago","Chicago",57,56944905,"Telecommunications",6
"4529",22454,4529,44,"Mainstream Technologies","mainstream-technologies","Arkansas","AR","Little Rock","Little Rock-North Little Rock-Conway AR",57,6945414,"IT Services",3
"4530",25894,4530,300,"Trax Technologies","trax-technologies","Arizona","AZ","Scottsdale","Phoenix",57,20705000,"Logistics & Transportation",1
"4531",24377,4531,149,"Centerline Solutions","centerline-solutions","Colorado","CO","Golden","Boulder CO",57,18158300,"Telecommunications",2
"4532",3171,4532,89,"Uckele Health & Nutrition","uckele-health-nutrition","Michigan","MI","Blissfield","Toledo OH",57,20748000,"Manufacturing",6
"4533",475,4533,371,"InfoSync Services","infosync-services","Kansas","KS","Wichita","Wichita KS",57,26834788,"Financial Services",6
"4534",1839,4534,48,"Pinckney Hugo Group","pinckney-hugo-group","New York","NY","Syracuse","Syracuse NY",57,15705856,"Advertising & Marketing",7
"4535",25635,4535,138,"ClickSpark","clickspark","New York","NY","Henrietta","Rochester NY",57,7888039,"Education",1
"4536",21646,4536,26,"Horizon Investments","horizon-investments","North Carolina","NC","Charlotte","Charlotte",57,9227810,"Financial Services",3
"4537",22500,4537,16,"Dazadi","dazadi","California","CA","Santa Clarita","Los Angeles",57,7399875,"Retail",3
"4538",304,4538,326,"Power Home Technologies","power-home-technologies","North Carolina","NC","Raleigh","Raleigh-Cary NC",57,25585888,"Security",5
"4539",18092,4539,45,"Kutir","kutir","California","CA","Newark","San Francisco",57,4284596,"Human Resources",5
"4540",840,4540,96,"Sonoma Partners","sonoma-partners","Illinois","IL","Chicago","Chicago",57,18047324,"IT Services",7
"4541",26051,4541,44,"Image Systems & Business Solutions","image-systems-business-solutions","Illinois","IL","Elk Grove Village","Chicago",56,6656122,"Business Products & Services",1
"4542",25600,4542,107,"Current Medical Services","current-medical-services","North Carolina","NC","Sylva","",56,3395000,"Health",1
"4543",26467,4543,15,"Artisan Logistics","artisan-logistics","South Carolina","SC","Columbia","Columbia SC",56,9561000,"Logistics & Transportation",1
"4544",10932,4544,15,"Pride Products Distributors","pride-products-distributors","New Jersey","NJ","Springfield","New York City",56,2121580,"Advertising & Marketing",2
"4545",25625,4545,34,"220 Marketing","220-marketing","California","CA","San Diego","San Diego",56,2448972,"Advertising & Marketing",1
"4546",18837,4546,100,"Bluware","bluware","Texas","TX","Houston","Houston",56,17207391,"Energy",5
"4547",4677,4547,26,"Highland Forwarding","highland-forwarding","New Hampshire","NH","Londonderry","Boston",56,16797190,"Logistics & Transportation",7
"4548",20156,4548,29,"Combustion Parts","combustion-parts","California","CA","El Cajon","San Diego",56,12050502,"Energy",4
"4549",22533,4549,111,"U.S. Energy Development","us-energy-development","New York","NY","Getzville","Buffalo-Niagara Falls NY",56,92222216,"Energy",6
"4550",24456,4550,38,"PEAK Resources","peak-resources","Colorado","CO","Denver","Denver",56,60065846,"IT Services",2
"4551",18602,4551,392,"Boloco","boloco","Massachusetts","MA","Boston","Boston",56,25040000,"Food & Beverage",5
"4552",22685,4552,11,"EthiCare Advisors","ethicare-advisors","New Jersey","NJ","Budd Lake","New York City",56,3722213,"Insurance",3
"4553",20060,4553,35,"WTWH Media","wtwh-media","Ohio","OH","Cleveland","Cleveland",56,6660230,"Media",4
"4554",741,4554,193,"AppRiver","appriver","Florida","FL","Gulf Breeze","Pensacola-Ferry Pass-Brent FL",56,43596085,"IT Services",8
"4555",24095,4555,13,"Scorpion Coatings","scorpion-coatings","Indiana","IN","Cloverdale","Bloomington IN",56,4726494,"Manufacturing",2
"4556",20473,4556,2578,"Accurate Home Care","accurate-home-care","Minnesota","MN","Otsego","Minneapolis",56,48325105,"Health",4
"4557",22701,4557,102,"Ares Sportswear","ares-sportswear","Ohio","OH","Hilliard","Columbus OH",56,11917779,"Manufacturing",3
"4558",22830,4558,1644,"International Cruise & Excursions","international-cruise-excursions","Arizona","AZ","Scottsdale","Phoenix",56,675126000,"Travel & Hospitality",1
"4559",17500,4559,12,"FranNet","frannet","Kentucky","KY","Louisville","Louisville/Jefferson KY-IN",56,17899195,"Consumer Products & Services",5
"4560",7990,4560,99,"RKA Petroleum Companies","rka-petroleum-companies","Michigan","MI","Romulus","Detroit",56,608613000,"Energy",5
"4561",22231,4561,27,"Carolina's Home Medical Equipment","carolinas-home-medical-equipment","North Carolina","NC","Matthews","Charlotte",56,3596194,"Health",3
"4562",4455,4562,85,"Midwest Industrial Supply","midwest-industrial-supply","Ohio","OH","Canton","Canton-Massillon OH",56,26691100,"Environmental Services",6
"4563",24059,4563,50,"Taylor Creative","taylor-creative","New York","NY","New York","New York City",56,10264536,"Advertising & Marketing",2
"4564",23501,4564,22,"Dionysus Consulting","dionysus-consulting","New York","NY","West Islip","New York City",56,3722010,"Advertising & Marketing",2
"4565",4851,4565,160,"North Star Resource Group","north-star-resource-group","Minnesota","MN","Minneapolis","Minneapolis",56,46033000,"Financial Services",3
"4566",25280,4566,7,"Sports Shares","sports-shares","Colorado","CO","Denver","Denver",56,3245824,"Travel & Hospitality",1
"4567",820,4567,130,"Trissential","trissential","Minnesota","MN","Minneapolis","Minneapolis",56,28056524,"Business Products & Services",6
"4568",9935,4568,62,"Image One","image-one","Michigan","MI","Oak Park","Detroit",56,13918000,"Business Products & Services",6
"4569",20588,4569,366,"Open Access Technology International","open-access-technology-international","Minnesota","MN","Minneapolis","Minneapolis",56,66782000,"Energy",4
"4570",24282,4570,14,"Integrated Systems Management","integrated-systems-management","New York","NY","Tarrytown","New York City",56,5035000,"IT Services",2
"4571",3982,4571,42,"Kee Safety","kee-safety","New York","NY","Buffalo","Buffalo-Niagara Falls NY",56,16044047,"Manufacturing",7
"4572",22793,4572,42,"Today's Business Products","todays-business-products","Ohio","OH","Cleveland","Cleveland",56,13811175,"Business Products & Services",3
"4573",80,4573,76,"Ntiva","ntiva","Virginia","VA","McLean","Washington DC",56,14168992,"IT Services",5
"4574",24971,4574,19,"D.H. Charles Engineering","dh-charles-engineering","California","CA","Santa Rosa","Santa Rosa-Petaluma CA",56,4279719,"Engineering",1
"4575",19232,4575,18,"Square Peg Packaging & Printing","square-peg-packaging-printing","California","CA","San Diego","San Diego",56,11561901,"Business Products & Services",4
"4576",17887,4576,10000,"VXI Global Solutions","vxi-global-solutions","California","CA","Los Angeles","Los Angeles",56,249609092,"Telecommunications",4
"4577",17581,4577,212,"Location Labs","location-labs","California","CA","Emeryville","San Francisco",56,27256000,"Software",5
"4578",18237,4578,174,"ReadyTalk","readytalk","Colorado","CO","Denver","Denver",56,33714269,"Telecommunications",5
"4579",24493,4579,38,"USWired","uswired","California","CA","San Jose","San Jose",56,4924996,"IT Services",2
"4580",18385,4580,33,"Phillips Painting","phillips-painting","Texas","TX","Plano","Dallas",56,8995522,"Construction",5
"4581",25371,4581,32,"UnifiedCommunications.com","unifiedcommunicationscom","Texas","TX","Houston","Houston",55,16212753,"Telecommunications",1
"4582",24455,4582,72,"Softdocs","softdocs","South Carolina","SC","Columbia","Columbia SC",55,5503942,"Software",2
"4583",3636,4583,21,"The Tellennium Group","the-tellennium-group","Kentucky","KY","Louisville","Louisville/Jefferson KY-IN",55,20112202,"Telecommunications",8
"4584",25882,4584,90,"Purium Health Products","purium-health-products","California","CA","Long Beach","Los Angeles",55,17674351,"Food & Beverage",1
"4585",25691,4585,98,"DeNyse Companies","denyse-companies","Georgia","GA","Douglasville","Atlanta",55,13819200,"Manufacturing",1
"4586",4109,4586,226,"Skoda Minotti","skoda-minotti","Ohio","OH","Mayfield Village","Cleveland",55,40012000,"Financial Services",11
"4587",19843,4587,65,"My Computer Works","my-computer-works","Arizona","AZ","Scottsdale","Phoenix",55,3837710,"IT Services",4
"4588",24578,4588,170,"Fox World Travel","fox-world-travel","Wisconsin","WI","Oshkosh","Fond du Lac WI",55,17941146,"Travel & Hospitality",2
"4589",9804,4589,66,"Summit Drilling Co.","summit-drilling-co","New Jersey","NJ","Bridgewater","New York City",55,11694803,"Environmental Services",2
"4590",22164,4590,22,"Comfort Supply (Pittsburgh PA)","comfort-supply-pittsburgh-pa","Pennsylvania","PA","Pittsburgh","Pittsburgh PA",55,11562000,"Construction",3
"4591",17565,4591,249,"All Web Leads","all-web-leads","Texas","TX","Austin","Austin",55,87860849,"Insurance",5
"4592",18513,4592,65,"Bogota Latin Bistro","bogota-latin-bistro","New York","NY","Brooklyn","New York City",55,4507573,"Food & Beverage",5
"4593",1345,4593,75,"ISite Design","isite-design","Oregon","OR","Portland","Portland OR",55,10791077,"Advertising & Marketing",7
"4594",2550,4594,26,"Questline","questline","Ohio","OH","Columbus","Columbus OH",55,4756149,"Energy",7
"4595",17586,4595,73,"BidSync","bidsync","Utah","UT","American Fork","Provo-Orem UT",55,9418376,"Government Services",5
"4596",25530,4596,20,"Business Communications Solutions","business-communications-solutions","California","CA","Irvine","Los Angeles",55,4905676,"IT Services",1
"4597",24444,4597,50,"Protonex Technology","protonex-technology","Massachusetts","MA","Southborough","Worcester MA",55,12653385,"Engineering",2
"4598",22435,4598,220,"Idera","idera","Texas","TX","Houston","Houston",55,43545372,"Software",3
"4599",19177,4599,661,"Fidelitone Logistics","fidelitone-logistics","Illinois","IL","Wauconda","Chicago",55,480758935,"Logistics & Transportation",2
"4600",26538,4600,17,"Becker Logistics","becker-logistics","Illinois","IL","Carol Stream","Chicago",55,7233651,"Logistics & Transportation",1
"4601",228,4601,145,"Strategic Systems","strategic-systems","Ohio","OH","Dublin","Columbus OH",55,16528539,"IT Services",6
"4602",26118,4602,30,"Total Security Solutions","total-security-solutions","Michigan","MI","Fowlerville","Lansing-East Lansing MI",55,12534071,"Security",1
"4603",18241,4603,185,"XpertTech","xperttech","Massachusetts","MA","Woburn","Boston",55,9310687,"IT Services",5
"4604",21872,4604,34,"Coton Colors","coton-colors","Florida","FL","Tallahassee","Tallahassee FL",55,7759823,"Consumer Products & Services",3
"4605",4306,4605,15,"Architec Housewares","architec-housewares","Florida","FL","Delray Beach","Miami",55,9296949,"Consumer Products & Services",3
"4606",22373,4606,70,"Execupay","execupay","Texas","TX","San Antonio","San Antonio TX",55,8416840,"Financial Services",3
"4607",25500,4607,400,"CAMS","cams","Texas","TX","Houston","Houston",55,57139143,"Energy",1
"4608",24211,4608,35,"Orbit Media Studios","orbit-media-studios","Illinois","IL","Chicago","Chicago",55,3772000,"Business Products & Services",2
"4609",20484,4609,850,"BOS Staffing","bos-staffing","Georgia","GA","Athens","Athens-Clarke GA",55,3694290,"Human Resources",4
"4610",23696,4610,13,"SocialRadius","socialradius","Nevada","NV","Las Vegas","Las Vegas-Paradise NV",55,2089000,"Advertising & Marketing",2
"4611",3303,4611,56,"Golfballs.com","golfballscom","Louisiana","LA","Lafayette","Lafayette LA",55,17718000,"Retail",8
"4612",22441,4612,266,"Valin","valin","California","CA","San Jose","San Jose",54,180129000,"Business Products & Services",3
"4613",24107,4613,86,"CIK Power Distributors","cik-power-distributors","California","CA","Orange","Los Angeles",54,17901870,"Telecommunications",2
"4614",841,4614,48,"Dynamic Systems","dynamic-systems","California","CA","El Segundo","Los Angeles",54,81131000,"IT Services",5
"4615",24362,4615,35,"Foodmix Marketing Communications","foodmix-marketing-communications","Illinois","IL","Elmhurst","Chicago",54,9309462,"Advertising & Marketing",2
"4616",23842,4616,20,"Floors To Your Home","floors-to-your-home","Indiana","IN","Indianapolis","Indianapolis IN",54,8841481,"Consumer Products & Services",2
"4617",22666,4617,567,"PlattForm","plattform","Kansas","KS","Lenexa","Kansas City MO-KS",54,167742713,"Education",3
"4618",20669,4618,85,"Field Fastener","field-fastener","Illinois","IL","Machesney Park","Rockford IL",54,38342000,"Manufacturing",4
"4619",22394,4619,3267,"Prime Therapeutics","prime-therapeutics","Minnesota","MN","Eagan","Minneapolis",54,2511716640,"Health",3
"4620",20081,4620,72,"SKLZ","sklz","California","CA","Carlsbad","San Diego",54,70936000,"Consumer Products & Services",4
"4621",1986,4621,20,"MDS Medical","mds-medical","Arizona","AZ","Scottsdale","Phoenix",54,3439009,"Health",4
"4622",22363,4622,324,"Brandt Consolidated","brandt-consolidated","Illinois","IL","Springfield","Springfield IL",54,352193539,"Manufacturing",6
"4623",2181,4623,1064,"Carousel Industries","carousel-industries","Rhode Island","RI","Exeter","Providence-New Bedford-Fall River RI-MA",54,350051061,"Telecommunications",9
"4624",3885,4624,143,"SofterWare","softerware","Pennsylvania","PA","Horsham","Philadelphia",54,33215000,"Software",6
"4625",22185,4625,30,"TicketPrinting.com & Ticket River","ticketprintingcom-ticket-river","Montana","MT","Bozeman","Bozeman MT",54,7932066,"Consumer Products & Services",3
"4626",24332,4626,454,"Vubiquity","vubiquity","Virginia","VA","Reston","Washington DC",54,296848000,"Media",2
"4627",1821,4627,51,"LetterLogic","letterlogic","Tennessee","TN","Nashville","Nashville",54,27932820,"Business Products & Services",8
"4628",22384,4628,80,"precision metal industries","precision-metal-industries","Florida","FL","Pompano Beach","Miami",54,14280497,"Manufacturing",3
"4629",25007,4629,11,"Palladium Consulting","palladium-consulting","Texas","TX","Houston","Houston",54,2021366,"Software",1
"4630",6412,4630,18,"Blinc","blinc","Florida","FL","Boca Raton","Miami",54,6363107,"Consumer Products & Services",7
"4631",25624,4631,80,"Transbeam","transbeam","New York","NY","New York","New York City",54,18695000,"Telecommunications",1
"4632",4071,4632,115,"Tiger Correctional Services","tiger-correctional-services","Arkansas","AR","Jonesboro","Jonesboro AR",54,12914767,"Government Services",8
"4633",22086,4633,415,"Little Sprouts","little-sprouts","Massachusetts","MA","Lawrence","Boston",54,21928058,"Education",3
"4634",20808,4634,285,"QPS Employment Group","qps-employment-group","Wisconsin","WI","Brookfield","Milwaukee-Waukesha-West Allis WI",54,156218779,"Human Resources",6
"4635",6247,4635,112,"Enlightened","enlightened","District of Columbia","DC","Washington","Washington DC",54,16297734,"IT Services",3
"4636",26271,4636,23,"TrippNT","trippnt","Missouri","MO","Kansas City","Kansas City MO-KS",54,2175668,"Manufacturing",1
"4637",20674,4637,15,"Southridge Technology Grp","southridge-technology-grp","Connecticut","CT","Brookfield","Bridgeport-Stamford-Norwalk CT",54,2912590,"Business Products & Services",4
"4638",20662,4638,31,"Mutual Shareholder Services","mutual-shareholder-services","Ohio","OH","Broadview Heights","Cleveland",54,3137990,"Financial Services",4
"4639",22436,4639,82,"Commuter Air Technology","commuter-air-technology","Oklahoma","OK","Oklahoma City","Oklahoma City OK",54,26908424,"Business Products & Services",3
"4640",18712,4640,40,"Versacom","versacom","Texas","TX","Dallas","Dallas",54,10514511,"Telecommunications",3
"4641",4789,4641,1168,"American Specialty Health","american-specialty-health","California","CA","San Diego","San Diego",54,239180984,"Health",6
"4642",18948,4642,11,"SoundSense","soundsense","New York","NY","East Hampton","New York City",54,3496958,"Engineering",2
"4643",26491,4643,2600,"Genesys","genesys","California","CA","Daly City","San Francisco",54,740236000,"Software",1
"4644",22421,4644,60,"ITN International","itn-international","Maryland","MD","Bethesda","Washington DC",54,9220708,"Advertising & Marketing",3
"4645",1940,4645,27,"Daymark Solutions","daymark-solutions","Massachusetts","MA","Lexington","Boston",53,38133000,"IT Services",7
"4646",1266,4646,32,"Greentarget Global Group","greentarget-global-group","Illinois","IL","Chicago","Chicago",53,5690265,"Advertising & Marketing",4
"4647",22484,4647,9,"Buchroeder's Fine Jewelers","buchroeders-fine-jewelers","Missouri","MO","Columbia","Columbia MO",53,4920513,"Retail",3
"4648",4295,4648,67,"Vigon International","vigon-international","Pennsylvania","PA","East Stroudsburg","East Stroudsburg PA",53,85358525,"Manufacturing",7
"4649",3072,4649,1080,"Mazzone Management Group","mazzone-management-group","New York","NY","Scotia","Albany-Schenectady-Troy NY",53,37334900,"Food & Beverage",4
"4650",18479,4650,125,"NeoSystems","neosystems","Virginia","VA","Tysons Corner","Washington DC",53,24250635,"Financial Services",5
"4651",22610,4651,576,"Dickinson Wright","dickinson-wright","Michigan","MI","Detroit","Detroit",53,159500000,"Business Products & Services",2
"4652",22372,4652,232,"Polaris Laboratories","polaris-laboratories","Indiana","IN","Indianapolis","Indianapolis IN",53,21420302,"Energy",6
"4653",859,4653,32,"ACFN Franchised","acfn-franchised","California","CA","San Jose","San Jose",53,14286525,"Financial Services",7
"4654",22477,4654,67,"Advanced BioEnergy","advanced-bioenergy","Minnesota","MN","Bloomington","Minneapolis",53,241987000,"Energy",3
"4655",3004,4655,82,"Alpha Imaging","alpha-imaging","Ohio","OH","Willoughby","Cleveland",53,62659819,"Health",7
"4656",26340,4656,26,"Tusk Enterprises","tusk-enterprises","Texas","TX","Arlington","Dallas",53,16555165,"Health",1
"4657",25081,4657,14,"Creative Consultants Group","creative-consultants-group","South Carolina","SC","Conway","Myrtle Beach-Conway-North Myrtle Beach SC",53,2065959,"IT Services",1
"4658",24287,4658,297,"Evans Enterprises","evans-enterprises","Oklahoma","OK","Oklahoma City","Oklahoma City OK",53,68576945,"Manufacturing",2
"4659",3541,4659,52,"IT Solutions Consulting","it-solutions-consulting","Pennsylvania","PA","Fort Washington","Philadelphia",53,10467968,"IT Services",7
"4660",25710,4660,4,"Beyond Gaming of Michigan","beyond-gaming-of-michigan","Michigan","MI","Birmingham","Detroit",53,4889000,"Consumer Products & Services",1
"4661",1445,4661,102,"Droisys","droisys","California","CA","Santa Clara","San Jose",53,11011506,"IT Services",7
"4662",6317,4662,28,"Cahaba Media Group","cahaba-media-group","Alabama","AL","Birmingham","Birmingham-Hoover AL",53,5144948,"Media",4
"4663",6819,4663,11,"Schroeder Design/Build","schroeder-designbuild","Virginia","VA","Fairfax","Washington DC",53,2439742,"Construction",2
"4664",26231,4664,39,"Trustpoint Insurance","trustpoint-insurance","Virginia","VA","Bristol","Kingsport-Bristol-Bristol TN-VA",53,4388075,"Insurance",1
"4665",23812,4665,33,"ProSol Associates","prosol-associates","Virginia","VA","Alexandria","Washington DC",53,6874716,"Government Services",2
"4666",2746,4666,730,"Paycor","paycor","Ohio","OH","Cincinnati","Cincinnati",53,103177354,"Human Resources",6
"4667",25255,4667,10,"MCG Logistics","mcg-logistics","California","CA","Mission Viejo","Los Angeles",53,3275951,"Logistics & Transportation",1
"4668",19841,4668,42,"OSM Worldwide","osm-worldwide","Illinois","IL","Bensenville","Chicago",53,41818175,"Logistics & Transportation",4
"4669",3485,4669,83,"The Benecon Group","the-benecon-group","Pennsylvania","PA","Lititz","Lancaster PA",53,26744447,"Insurance",10
"4670",26038,4670,120,"Xtivia","xtivia","Colorado","CO","Colorado Springs","Colorado Springs CO",53,23015000,"Business Products & Services",1
"4671",24305,4671,15,"SIG","sig","Florida","FL","Jacksonville","Jacksonville FL",53,3209025,"Business Products & Services",2
"4672",24925,4672,20,"HealthMark Group","healthmark-group","Texas","TX","Dallas","Dallas",53,2256395,"Health",1
"4673",8906,4673,137,"Atrium Staffing","atrium-staffing","New York","NY","New York","New York City",53,138430000,"Human Resources",5
"4674",851,4674,24,"Novel Geo-Environmental","novel-geo-environmental","Pennsylvania","PA","Moon Township","Pittsburgh PA",53,4683249,"Environmental Services",2
"4675",3727,4675,87,"International Sourcing Company","international-sourcing-company","Tennessee","TN","Memphis","Memphis TN-MS-AR",53,71340780,"Business Products & Services",7
"4676",1233,4676,4440,"GoDaddy.com","godaddycom","Arizona","AZ","Scottsdale","Phoenix",53,1130845000,"IT Services",11
"4677",26495,4677,13100,"United Service Companies","united-service-companies","Illinois","IL","Chicago","Chicago",52,135493184,"Business Products & Services",1
"4678",24349,4678,22,"Monk Development","monk-development","California","CA","San Diego","San Diego",52,2334849,"Software",2
"4679",21673,4679,23,"Worthington Jewelers","worthington-jewelers","Ohio","OH","Worthington","Columbus OH",52,2910905,"Retail",3
"4680",25145,4680,55,"ProMedical","promedical","Massachusetts","MA","Lexington","Boston",52,3036671,"Financial Services",1
"4681",19596,4681,20,"EdgeCore","edgecore","Iowa","IA","Cedar Falls","Waterloo-Cedar Falls IA",52,8347606,"Advertising & Marketing",3
"4682",21088,4682,35,"Drivers History","drivers-history","New Jersey","NJ","Cherry Hill","Philadelphia",52,7752461,"Insurance",3
"4683",19004,4683,44,"PSP & Digital","psp-digital","Georgia","GA","Decatur","Atlanta",52,10483020,"Business Products & Services",2
"4684",4351,4684,844,"Urban Science","urban-science","Michigan","MI","Detroit","Flint MI",52,161165771,"Software",6
"4685",11725,4685,63,"Intellinet","intellinet","Georgia","GA","Atlanta","Atlanta",52,12117050,"IT Services",3
"4686",20485,4686,25,"Secure Designs","secure-designs","North Carolina","NC","Greensboro","Greensboro-High Point NC",52,3377576,"IT Services",4
"4687",25919,4687,21,"NetSearch Direct","netsearch-direct","Virginia","VA","Richmond","Richmond VA",52,2117400,"Advertising & Marketing",1
"4688",25840,4688,180,"HY Connect","hy-connect","Illinois","IL","Chicago","Chicago",52,20824161,"Advertising & Marketing",1
"4689",25878,4689,631,"Weigel Stores","weigel-stores","Tennessee","TN","Powell","Knoxville TN",52,465510285,"Consumer Products & Services",1
"4690",997,4690,188,"AOC Solutions","aoc-solutions","Virginia","VA","Chantilly","Washington DC",52,42665602,"Financial Services",6
"4691",6102,4691,182,"Resolvit","resolvit","Virginia","VA","Vienna","Washington DC",52,23944000,"IT Services",4
"4692",4249,4692,150,"Dean & Draper Insurance Agency","dean-draper-insurance-agency","Texas","TX","Houston","Houston",52,17828192,"Insurance",4
